ImageId,EncodedPixels
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,253654 4 253661 3 254165 12 254677 12 255188 13 255698 16 256209 17 256714 3 256720 19 257226 4 257231 20 257738 24 258242 2 258249 25 258754 32 259264 34 259775 34 260293 4 260299 22 260812 20 261324 19 261836 18 262349 16 262861 15 263373 14 263886 12 264398 11 264910 11 265422 10 265935 8 266447 4 266959 1
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,283855 5 284366 9 284877 12 285389 13 285901 14 286412 16 286924 17 287437 15 287949 15 288462 14 288974 14 289487 13 290000 11 290513 9 291027 7 291540 5 292053 3 292566 2 293078 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,3 13 522 16 1042 17 1561 18 2081 18 2601 17 3121 16 3641 15 4162 11 4682 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,8857 9 9373 15 9888 21 10405 25 10923 27 11442 28 11962 28 12482 29 13001 30 13521 29 14041 28 14561 27 15081 24 15601 17 16121 15 16641 13 17161 12 17681 11 18202 9 18722 8 19242 7 19762 6 20283 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86849 8 87364 16 87883 19 88402 20 88922 21 89441 22 89961 22 90481 21 91002 20 91522 20 92042 19 92562 19 93082 18 93602 17 94123 15 94645 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101923 9 102442 11 102962 13 103481 16 104001 16 104521 16 105041 16 105561 16 106081 16 106601 16 107121 16 107641 16 108161 16 108681 15 109201 15 109721 14 110241 13 110761 12 111281 12 111801 11 112321 10 112841 8 113361 7 113882 5 114402 4 114922 3 115442 3 115962 3 116482 3 117002 3 117522 3 118042 3 118562 2 119083 1 119602 2 120122 2 120642 2 121162 3 121682 3 122202 4 122722 3 123242 3 123762 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,125843 1 126362 4 126882 8 127401 11 127921 12 128441 14 128961 16 129481 16 130001 17 130521 17 131041 17 131561 18 132081 18 132601 19 133121 19 133641 19 134161 19 134681 18 135201 18 135721 18 136241 18 136761 17 137281 16 137801 16 138321 14 138842 11 139362 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,148722 2 149242 3 149762 3 150282 4 150802 4 151321 4 151841 4 152362 3 152882 3 153402 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,171082 6 171601 8 172121 9 172641 11 173161 11 173681 11 174201 10 174721 9 175242 7 175762 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,25484 7 26003 13 26522 17 27042 20 27562 21 28082 22 28602 23 29122 23 29642 23 30162 23 30682 23 31202 23 31722 23 32243 22 32763 22 33284 21 33805 19 34326 17 34848 13 35375 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,52006 3 52013 4 52523 18 53042 21 53562 22 54082 23 54602 23 55123 23 55643 23 56165 20 56688 17 57209 16 57732 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,62403 5 62922 8 63442 11 63962 14 64482 15 65002 15 65522 16 66042 16 66562 17 67083 16 67603 17 68124 16 68644 15 69165 13 69686 11 70209 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,151349 3 151866 7 152385 9 152904 11 153423 13 153942 15 154462 15 154982 15 155502 15 156022 15 156541 16 157061 16 157580 16 158098 18 158617 18 159135 19 159653 21 160172 21 160690 23 161210 22 161729 22 162249 21 162768 22 163288 21 163808 20 164328 18 164848 17 165370 13 165891 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,73338 6 73855 13 74374 15 74893 17 75412 19 75932 20 76451 22 76971 22 77491 22 78011 22 78532 21 79052 21 79572 21 80093 20 80614 18 81134 18 81656 15 82177 13 82698 11 83221 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45262 7 45781 9 46300 12 46819 14 47338 16 47858 16 48378 17 48899 16 49420 14 49941 13 50461 12 50982 10 51505 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,145772 11 146291 14 146809 18 147328 20 147847 22 148366 26 148883 31 149398 37 149915 42 150433 45 150952 47 151452 11 151470 49 151970 70 152488 72 153007 73 153526 75 154045 46 154094 27 154564 46 154616 25 155083 25 155110 20 155137 24 155602 24 155630 20 155659 22 156121 24 156151 19 156179 22 156632 32 156671 19 156700 20 157147 36 157192 18 157220 19 157666 36 157713 17 157740 17 158184 37 158234 15 158261 15 158703 19 158726 14 158755 14 158781 13 159223 17 159247 11 159275 13 159300 13 159742 18 159772 1 159796 10 159819 13 160262 17 160317 7 160338 14 160781 18 160835 7 160857 16 161248 8 161283 2 161301 18 161353 7 161376 18 161766 12 161801 6 161820 19 161871 9 161896 18 162286 13 162318 11 162340 19 162389 11 162416 19 162805 16 162835 15 162860 19 162907 14 162936 19 163324 18 163354 16 163380 20 163426 16 163456 19 163844 18 163874 16 163901 27 163945 18 163976 19 164364 19 164393 17 164422 28 164464 19 164496 18 164883 20 164911 19 164943 29 164984 19 165016 17 165403 22 165430 20 165464 30 165503 20 165537 16 165923 47 165991 24 166023 20 166058 14 166443 47 166513 24 166542 20 166579 12 166963 48 167034 47 167101 6 167483 49 167554 46 168001 55 168074 44 168516 62 168594 33 169034 65 169115 30 169549 71 169635 30 170067 73 170156 28 170586 75 170675 29 171104 78 171194 31 171623 80 171712 10 171727 18 172142 28 172175 48 172229 14 172251 13 172662 25 172703 40 172746 17 172773 10 173181 25 173233 31 173265 18 173295 7 173701 24 173755 48 174220 23 174276 47 174740 22 174797 46 175260 20 175318 22 175345 17 175780 18 175838 21 175865 17 176301 16 176360 17 176386 14 176821 14 176883 9 176908 11 177342 12 177430 8 177864 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,87923 6 88442 8 88961 11 89480 13 89999 14 90518 16 91038 16 91558 16 92078 16 92598 15 93117 16 93637 15 94156 14 94674 14 95192 14 95710 15 96229 16 96748 17 97267 18 97786 20 98306 21 98825 25 99345 27 99865 28 100385 29 100905 30 101425 29 101945 29 102466 28 102986 26 103507 22 104027 20 104547 17 105067 15 105587 16 106106 18 106626 19 107147 19 107667 22 108187 24 108708 25 109228 28 109749 28 110270 29 110790 30 111312 29 111833 29 112353 29 112873 29 113394 28 113914 29 114434 29 114954 29 115474 29 115994 29 116514 29 117035 27 117556 26 118077 24 118597 22 119118 19 119639 16
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,39 9 557 14 1076 17 1595 18 2115 18 2634 19 3154 19 3673 20 4193 20 4713 20 5233 20 5753 20 6273 19 6794 17 7314 15 7835 13 8359 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,30721 6 30735 1 31237 24 31756 26 32275 27 32795 27 33314 27 33834 25 34354 23 34874 23 35394 22 35914 22 36434 22 36954 22 37474 22 37994 21 38514 21 39034 21 39554 20 40075 18 40597 14 41119 10 41642 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,55162 12 55681 13 56199 16 56718 17 57238 18 57758 19 58277 20 58797 21 59317 21 59837 23 60357 28 60877 30 60917 7 61397 32 61434 12 61917 33 61953 14 62438 50 62958 51 63486 44 64009 41 64529 41 65049 19 65072 18 65569 18 65593 17 66089 18 66113 17 66609 18 66633 17 67130 16 67154 15 67650 16 67674 14 68171 15 68196 11 68692 13 68717 9 69215 7 69240 6 69763 2 70281 5 70799 10 71319 11 71838 13 72357 15 72876 17 73395 19 73914 20 74434 19 74954 19 75474 18 75994 18 76513 19 77033 19 77552 19 78071 19 78590 19 79109 17 79627 16 80146 16 80666 14 81185 14 81704 15 82223 16 82743 16 83263 16 83783 16 84304 15 84825 14 85345 15 85867 16 86389 18 86910 19 87431 19 87952 19 88473 18 88994 17 89514 18 90034 18 90554 17 91075 16 91597 13 92120 8 92642 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,123810 2 124326 11 124845 13 125365 14 125884 15 126404 15 126925 14 127446 14 127967 12 128489 9 129010 7 129530 7 130050 9 130569 11 131086 14 131603 17 132122 18 132642 17 133162 16 133681 17 134201 17 134721 17 135241 16 135761 15 136281 14 136802 12 137323 11 137844 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,4258 4 4774 11 5292 15 5810 19 6328 22 6844 26 7359 32 7877 34 8385 4 8393 38 8899 52 9418 53 9937 55 10456 56 10975 56 11495 56 12015 55 12535 54 13055 51 13576 48 14097 38 14618 34 15140 32 15671 21 16193 21 16220 1 16713 35 17233 38 17753 39 18273 41 18792 43 19312 43 19831 44 20350 45 20870 45 21389 23 21414 21 21909 22 21937 18 22429 22 22457 18 22949 21 22978 17 23469 21 23499 16 23989 20 24021 12 24510 18 24543 8 25030 19 25067 2 25551 18 26071 19 26592 17 27112 17 27633 16 28153 16 28674 14 29194 13 29715 12 30235 11 30756 9 31277 7 31798 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41671 6 42187 15 42705 20 43224 22 43743 24 44262 26 44782 26 45302 27 45821 28 46341 28 46860 28 47380 27 47899 28 48419 27 48938 27 49458 25 49978 23 50498 22 51018 20 51539 18 52059 16 52580 14 53101 12 53625 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,95220 6 95740 6 96260 7 96780 7 97302 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,66 29 583 35 1104 34 1625 32 2145 22 2170 5 2666 17 3186 16 3707 13 4230 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,118117 4 118633 12 119151 15 119670 17 120189 19 120707 23 121227 23 121746 24 122266 25 122786 25 123306 25 123826 25 124345 26 124865 26 125385 26 125906 24 126427 23 126949 20 127470 17 127992 13
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131648 1 132164 9 132680 14 133198 17 133717 19 134235 22 134754 23 135274 24 135794 25 136314 27 136834 29 137355 30 137876 30 138401 25 138926 21 139447 20 139967 20 140488 19 141008 19 141528 19 142048 18 142568 18 143088 18 143609 16 144129 15 144649 14 145170 12 145691 11 146211 10 146732 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,97327 6 97843 15 98363 16 98882 19 99402 20 99922 21 100442 22 100962 24 101483 24 102004 25 102525 25 103047 24 103570 23 104091 23 104612 23 105134 22 105657 21 106181 18 106702 18 107222 19 107743 19 108264 18 108784 19 109305 18 109826 17 110346 17 110866 17 111386 17 111906 17 112427 16 112947 16 113467 15 113988 14 114510 10 115032 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,148815 3 149332 8 149850 12 150369 14 150888 15 151407 16 151926 18 152446 17 152965 17 153485 16 154005 14 154525 12 155046 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,64661 8 65177 14 65696 17 66214 19 66732 21 67251 21 67769 22 68288 21 68807 21 69266 5 69326 20 69783 10 69845 19 70302 12 70364 20 70821 14 70883 21 71339 17 71402 22 71859 19 71921 25 72378 32 72426 11 72439 29 72898 34 72944 46 73418 37 73462 17 73496 15 73937 62 74018 14 74457 61 74538 14 74978 59 75059 13 75498 59 75579 14 76018 58 76099 13 76538 58 76619 13 77058 58 77140 12 77579 57 77660 12 78099 56 78180 12 78620 55 78701 11 79142 51 79221 12 79671 39 79742 11 80194 33 80263 11 80716 21 80783 11 81238 16 81304 10 81758 14 81825 8 82279 12 82349 2 82800 10 83322 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,125 23 642 29 1162 29 1682 30 2202 29 2722 29 3242 29 3762 29 4282 29 4802 29 5322 29 5842 29 6362 29 6883 28 7403 28 7923 29 8443 29 8963 29 9483 30 10003 31 10523 31 11044 31 11564 31 12085 30 12605 30 13125 30 13646 28 14166 27 14687 26 15207 25 15727 24 16247 23 16767 22 17287 20 17807 20 18327 19 18847 17 19367 17 19887 17 20407 16 20926 18 21445 19 21964 19 22484 19 23003 20 23523 20 24042 20 24562 19 25080 20 25596 23 26115 23 26633 23 27151 23 27670 23 28188 24 28707 25 29227 25 29746 25 30264 27 30783 28 31303 28 31344 3 31822 28 31861 9 32341 28 32377 15 32859 28 32895 19 33379 26 33414 21 33899 23 33932 23 34418 22 34451 24 34938 23 34970 26 35458 25 35490 26 35978 26 36009 27 36499 57 37019 57 37540 56 38063 53 38585 50 39106 24 39134 21 39626 22 39656 19 40147 21 40178 16 40667 21 40699 13 41187 20 41708 19 42229 18 42750 17 43270 17 43792 13 44314 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,44852 2 45369 9 45888 12 46407 14 46927 16 47447 16 47967 16 48487 16 49007 16 49527 16 50047 16 50567 16 51086 17 51606 17 52126 18 52645 19 53165 19 53686 19 54206 20 54727 24 55247 28 55769 27 56291 26 56813 25 57335 24 57855 24 58375 25 58894 26 59385 12 59412 28 59903 16 59930 30 60423 17 60447 33 60942 58 61462 58 61982 58 62502 58 63022 58 63542 58 64063 56 64583 56 65104 54 65625 51 66146 49 66667 12 66687 25 67188 8 67209 21 67731 15 68253 9 68777 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,89547 7 90065 11 90584 13 91103 15 91623 16 92143 16 92663 17 93183 17 93703 17 94223 16 94745 14 95266 13 95787 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,127531 8 128049 11 128568 13 129087 15 129606 16 130125 18 130643 20 131163 20 131683 20 132203 20 132724 18 133246 14 133767 12 134288 9 134811 3 135331 3 135851 3 136369 6 136885 12 137403 15 137923 16 138442 18 138961 20 139480 22 140000 22 140519 24 141039 24 141559 24 142079 24 142600 23 143120 23 143641 22 144162 21 144683 20 145204 18 145727 14 146248 11 146772 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,103092 8 103610 13 104129 15 104648 17 105168 19 105687 20 106207 20 106726 22 107247 21 107767 21 108287 20 108808 18 109330 15 109851 13 110375 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,177972 4 178489 11 179008 13 179527 15 180046 18 180568 14
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,83361 5 83877 14 84396 16 84914 20 85432 23 85951 24 86470 24 86989 25 87508 25 88027 25 88545 26 89056 4 89062 28 89574 35 90093 35 90613 35 91133 34 91654 32 92175 30 92695 30 93216 27 93736 25 94256 23 94776 21 95296 19 95816 19 96336 18 96856 18 97377 16 97898 14 98419 12 98943 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117669 15 118188 18 118707 20 119226 21 119746 22 120266 22 120786 22 121307 21 121827 21 122347 22 122868 20 123389 19 123910 17 124431 14 124952 12 125473 9 125996 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86519 6 87037 10 87556 10 88075 11 88592 13 89100 24 89618 25 90137 25 90656 25 91176 25 91695 25 92215 25 92735 24 93254 25 93774 25 94294 27 94814 37 95334 39 95854 40 96375 40 96893 3 96914 22 97410 8 97434 22 97929 9 97955 21 98448 11 98475 21 98967 12 98995 21 99487 13 99515 21 100006 14 100036 20 100524 17 100556 19 101044 17 101076 18 101563 19 101597 17 102083 20 102118 15 102602 21 102639 13 103121 23 103161 10 103640 26 103683 6 104160 28 104206 1 104679 31 105198 34 105716 37 106235 40 106753 43 107272 44 107792 44 108311 45 108831 45 109351 45 109872 44 110392 44 110912 21 110934 21 111434 16 111456 18 111957 7 111979 13 112501 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,132255 3 132769 10 133284 15 133802 18 134317 23 134836 24 135355 25 135873 27 136392 28 136912 27 137431 27 137951 26 138471 25 138991 24 139511 23 140032 20 140553 17 141075 12
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,17324 7 17843 8 18361 11 18880 13 19399 15 19918 16 20436 19 20956 19 21475 20 21994 21 22513 21 23032 22 23552 21 24072 20 24592 19 25113 17 25635 12 26157 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,52169 3 52684 12 53204 14 53723 15 54243 16 54763 16 55283 16 55803 16 56323 16 56843 16 57363 16 57884 15 58405 13 58926 11 59448 8 59969 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,169180 4 169694 14 170212 18 170731 20 171248 23 171767 25 172286 25 172805 26 173324 26 173844 25 174364 24 174884 23 175404 22 175924 21 176444 20 176964 20 177485 19 178005 18 178526 17 179046 16 179567 14 180088 12 180613 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,172 15 689 22 1210 21 1730 22 2250 22 2771 21 3291 21 3812 19 4333 17 4855 14 5377 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,29301 7 29819 11 30337 14 30857 14 31376 15 31897 14 32418 11 32940 8 33461 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,124461 3 124977 10 125497 11 126017 11 126537 12 127057 12 127577 13 128097 14 128618 13 129139 13 129659 12 130181 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,4884 5 5401 11 5920 14 6438 18 6957 19 7475 21 7994 22 8511 23 9029 24 9549 23 10068 22 10588 21 11108 20 11629 18 12149 18 12669 17 13189 17 13709 16 14228 17 14748 17 15268 17 15787 17 16306 18 16825 19 17344 20 17864 20 18384 20 18903 20 19423 20 19943 20 20462 21 20982 22 21503 21 22023 22 22546 23 23071 21 23593 19 24115 17 24635 18 25156 16 25676 16 26196 16 26716 15 27236 13 27757 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,36610 6 37126 17 37645 19 38164 21 38683 22 39202 23 39721 22 40240 19 40760 14 41280 13 41799 13 42318 14 42838 14 43357 15 43877 14 44397 14 44918 13 45438 12 45958 11 46480 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,62089 2 62606 7 63125 9 63644 10 64164 11 64683 12 65202 14 65721 15 66241 16 66760 17 67280 18 67800 21 68320 33 68840 34 69360 36 69880 37 70400 37 70921 36 71441 36 71962 34 72483 32 73004 30 73524 29 74045 27 74565 25 75085 24 75605 23 76125 23 76644 23 77164 22 77684 21 78204 21 78724 21 79244 21 79764 20 80285 19 80806 16 81327 14 81849 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,175444 7 175962 10 176482 10 177001 11 177521 11 178043 7 178565 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,137493 11 138011 14 138530 17 139049 19 139568 20 140088 21 140608 21 141127 22 141647 22 142166 23 142686 23 143205 24 143725 23 144245 23 144765 23 145285 23 145805 22 146325 22 146846 20 147367 18 147888 17 148409 15 148931 12 149452 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,154652 10 155169 15 155688 17 156207 20 156727 20 157247 20 157767 20 158287 18 158807 18 159328 16 159848 15 160369 13 160889 13 161409 14 161929 15 162449 15 162968 17 163488 17 164007 18 164527 19 165047 19 165567 18 166086 19 166607 18 167127 18 167647 18 168168 17 168688 17 169208 17 169729 15 170249 15 170770 14 171291 12 171811 12 172333 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,13749 5 13757 3 14262 25 14781 27 15300 29 15820 29 16339 31 16860 31 17380 31 17900 32 18420 32 18941 32 19462 31 19984 29 20506 27 21028 26 21550 26 22071 25 22592 25 23112 25 23631 27 24151 27 24670 29 25189 29 25707 31 26226 31 26745 32 27265 32 27784 33 28304 33 28824 32 29345 30 29865 28 30385 27 30908 23 31438 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,176502 4 177020 10 177540 11 178060 11 178580 12 179100 12 179621 10 180142 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,226 8 744 14 1264 15 1783 16 2302 18 2822 18 3341 19 3861 20 4381 20 4901 20 5421 19 5941 18 6462 15 6985 10
