ImageId,EncodedPixels
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,180428 8 180938 12 181448 13 181957 15 182460 24 182968 28 183476 32 183986 33 184497 32 185006 24 185515 23 186024 24 186533 24 187042 23 187550 25 188060 26 188569 28 189079 28 189589 28 190097 29 190605 32 191115 33 191626 33 192138 33 192650 32 193162 32 193674 32 194186 31 194699 30 195213 29 195727 27 196244 23 196759 22 197274 19 197789 12
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,201920 8 202430 12 202939 15 203445 22 203954 26 204463 29 204973 32 205482 35 205991 38 206500 42 207011 43 207522 45 208033 47 208545 48 209056 50 209568 52 210080 53 210592 53 211103 55 211615 56 212127 58 212639 59 213151 61 213663 61 214175 62 214686 64 215198 66 215710 66 216222 67 216734 67 217246 67 217758 68 218270 68 218782 68 219295 67 219807 66 220321 63 220834 9 220859 37 221375 32 221889 29 222402 27 222916 24 223437 13 223953 7 224467 4
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,269989 3 270498 8 271013 4
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,194738 1 195250 1
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,282833 4 283343 10 283854 14 284364 17 284875 18 285386 19 285898 18 286410 18 286921 18 287433 18 287944 20 288456 20 288967 21 289478 22 289990 22 290502 22 291014 22 291526 22 292038 22 292551 21 293065 19 293579 17 294093 15 294606 14 295119 13 295633 11 296147 9 296660 9 296686 2 297173 8 297194 8 297686 8 297697 18 298199 29 298712 28 299225 28 299737 29 300250 29 300762 29 301276 27 301790 25 302305 22 302819 20 303333 17 303848 12 304362 8 304877 3
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,191697 14 192208 15 192718 16 193228 18 193738 20 194249 20 194762 17 195277 12 195794 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,2 18 521 20 1041 20 1561 20 2081 20 2601 20 3121 19 3641 18 4161 14 4681 13 5201 11 5721 6 6242 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,7298 7 7817 9 8332 15 8850 19 9368 21 9882 27 10401 29 10921 29 11441 29 11961 29 12481 29 13001 28 13521 28 14041 26 14561 24 15081 22 15601 14 16121 13 16641 12 17161 12 17681 11 18201 9 18721 8 19242 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,25486 5 26005 11 26523 16 27042 19 27561 21 28081 23 28601 24 29121 24 29641 24 30161 24 30681 25 31201 25 31721 25 32241 25 32761 24 33281 24 33803 22 34325 20 34846 18 35372 9 35894 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,49403 1 49922 2 50442 3 50961 4 51481 4 51498 3 52001 5 52010 12 52521 22 53041 23 53561 24 54081 25 54601 25 55121 26 55641 27 56162 25 56683 2 56688 18 57209 16 57731 13 58254 9 58775 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,59282 2 59801 4 60321 4 60841 4 61361 4 61881 4 62402 3 62922 3 63443 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,76963 1 77482 7 78001 9 78521 9 79041 9 79561 9 80081 9 80601 9 81121 8 81641 8 82161 8 82681 8 83201 7 83721 6 84242 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86330 11 86849 13 87364 18 87881 22 88401 23 88921 23 89441 23 89961 23 90481 22 91001 22 91521 21 92041 21 92561 21 93081 20 93602 19 94122 18 94645 13 95167 9 95689 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101925 11 102444 13 102962 15 103481 16 104001 16 104521 16 105041 16 105561 17 106081 17 106601 17 107121 17 107641 17 108161 16 108681 16 109201 16 109721 16 110241 16 110761 15 111281 13 111801 12 112321 11 112841 9 113361 5 113881 5 114401 5 114921 4 115441 4 115961 5 116481 4 117001 4 117521 4 118042 3 118562 2 119082 2 119602 3 120121 5 120641 6 121161 6 121681 7 122201 7 122721 6 123241 5 123762 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,126883 2 127401 12 127921 13 128441 15 128961 16 129481 16 130001 16 130521 17 131041 17 131561 18 132081 19 132601 19 133121 19 133641 18 134161 18 134681 18 135201 17 135721 17 136241 17 136761 17 137281 16 137801 16 138321 14 138842 11 139363 9 139886 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,147162 2 147681 4 148201 4 148721 5 149241 6 149761 7 150281 7 150801 7 151321 6 151841 5 152361 5 152881 4 153402 3 153922 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,170046 2 170565 5 171082 11 171601 12 172121 12 172641 12 173161 12 173681 12 174201 12 174721 12 175241 12 175761 12 176282 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,21843 6 22362 7 22882 7 23402 6 23923 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,62930 2 63447 9 63965 12 64485 12 65005 12 65525 12 66045 13 66564 14 67084 15 67605 15 68125 16 68645 16 69165 16 69685 16 70206 14 70729 8 71251 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,151347 4 151866 7 152385 10 152903 14 153422 15 153942 15 154461 16 154981 16 155501 14 156021 13 156541 13 157061 13 157581 13 158099 15 158618 16 159137 16 159654 19 160173 19 160692 19 161210 20 161729 21 162249 21 162768 21 163288 21 163807 20 164327 19 164848 17 165369 13 165890 11 166411 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,73335 10 73853 14 74373 16 74893 19 75413 20 75933 20 76452 21 76972 22 77492 22 78012 22 78532 22 79052 22 79573 20 80093 20 80613 18 81133 17 81655 14 82177 12 82698 10 83220 6 83742 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,116499 5 117018 6 117537 7 118058 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,161247 10 161279 11 161766 12 161798 12 162286 13 162317 13 162806 15 162835 15 163325 17 163354 16 163843 21 163874 16 164362 24 164393 17 164882 25 164912 18 165402 48 165922 48 166442 49 166964 48 167484 50 167999 58 168512 66 169030 69 169547 74 170065 77 170584 79 171102 81 171621 26 171650 53 172141 26 172173 50 172661 25 172696 47 173180 26 173224 39 173698 28 173747 36 174217 28 174274 30 174737 27 174797 26 175257 24 175317 24 175777 22 175838 21 176298 19 176359 19 176820 15 176881 14 177341 13 177403 8 177863 9 178386 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41099 6 41618 7 42138 7 42658 6 43179 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,44743 2 45262 7 45781 9 46301 11 46820 13 47340 14 47859 15 48378 16 48899 15 49420 14 49941 13 50461 12 50984 7 51507 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,85847 1 86364 5 86882 7 87402 7 87922 7 88441 9 88959 13 89478 15 89998 16 90518 16 91038 16 91558 16 92077 17 92597 17 93117 16 93636 15 94155 16 94671 19 95190 20 95708 21 96226 21 96746 20 97265 21 97785 21 98305 21 98825 24 99345 27 99865 28 100385 29 100905 30 101425 30 101945 30 102465 30 102985 26 103505 21 104025 19 104545 18 105065 18 105585 19 106104 21 106624 22 107144 24 107664 26 108185 26 108705 30 109225 32 109746 32 110268 30 110790 29 111311 29 111833 29 112353 29 112873 29 113393 29 113913 29 114433 29 114953 30 115473 29 115993 29 116513 29 117034 28 117554 28 118075 27 118597 22 119118 18 119639 15 120167 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,35 18 554 20 1074 20 1594 20 2113 21 2633 21 3151 23 3670 24 4190 24 4709 25 5229 24 5749 22 6270 20 6791 19 7313 16 7834 14 8356 10 8878 6 9399 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,28659 2 29177 6 29679 6 29695 10 30198 8 30214 12 30717 11 30733 13 31234 32 31754 32 32273 33 32793 33 33313 32 33831 32 34350 32 34870 31 35390 25 35910 24 36432 22 36953 21 37473 21 37993 21 38513 21 39034 19 39554 17 40075 15 40596 13 41118 8 41639 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,54646 6 55162 12 55680 15 56199 17 56718 19 57238 20 57757 21 58277 20 58797 21 59316 28 59835 31 60356 30 60877 29 60915 11 61397 14 61413 14 61434 12 61918 13 61933 14 61952 15 62438 13 62452 35 62959 49 63479 6 63489 40 64010 17 64029 21 64529 18 64549 21 65049 18 65070 20 65569 17 65591 19 66089 17 66111 19 66610 16 66632 18 67130 16 67153 17 67650 16 67674 15 68170 15 68194 13 68691 13 68715 11 69214 7 69237 9 69735 3 69760 5 70280 7 70799 12 71319 15 71838 17 72356 20 72875 21 73395 20 73914 21 74434 21 74954 21 75473 22 75993 21 76511 23 77031 23 77551 22 78070 22 78590 21 79108 20 79626 17 80146 16 80665 15 81184 15 81703 16 82222 16 82742 16 83262 16 83782 16 84303 16 84825 20 85346 20 85867 21 86389 21 86910 21 87431 20 87951 22 88472 22 88993 21 89514 20 90035 18 90556 15 91077 14 91598 13 92119 11 92641 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131085 8 131603 11 132122 12 132642 12 133162 12 133682 12 134202 12 134721 13 135241 13 135762 12 136282 12 136802 11 137322 10 137842 9 138365 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117595 7 118114 10 118632 13 119150 16 119669 18 120187 21 120706 24 121226 24 121746 25 122266 25 122785 26 123286 7 123303 29 123805 9 123822 30 124324 10 124340 31 124842 12 124858 33 125363 12 125377 5 125385 26 125884 17 125906 25 126405 15 126427 23 126925 14 126949 19 127446 12 127471 15 127966 12 127993 12 128487 11 129009 9 129529 9 130049 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,125 22 643 26 1162 28 1681 30 2200 31 2719 32 3239 32 3759 32 4255 10 4279 32 4774 13 4799 32 5291 17 5319 32 5807 23 5839 32 6325 26 6359 32 6839 33 6881 30 7357 37 7402 29 7865 4 7876 39 7922 29 8379 56 8443 28 8898 57 8963 29 9417 58 9483 29 9935 60 10003 31 10454 61 10523 32 10974 61 11043 32 11494 61 11563 32 12014 60 12083 32 12534 59 12604 31 13054 56 13125 30 13575 52 13646 29 14096 34 14133 8 14166 28 14618 29 14655 3 14687 26 15139 30 15175 2 15207 25 15666 24 15727 25 16193 18 16247 24 16713 19 16738 7 16767 23 17234 38 17287 21 17754 39 17807 20 18274 40 18326 20 18793 42 18844 20 19313 42 19364 20 19828 47 19883 20 20347 48 20403 20 20867 49 20923 20 21386 52 21443 20 21906 26 21933 25 21963 20 22426 25 22455 22 22483 20 22946 24 22977 19 23003 20 23466 24 23498 18 23522 21 23987 22 24019 44 24509 19 24539 44 25029 20 25063 3 25070 32 25550 19 25590 30 26070 20 26110 29 26590 20 26629 29 27110 20 27147 27 27631 19 27667 26 28152 17 28187 25 28674 15 28707 24 29194 14 29226 25 29714 13 29746 25 30234 13 30266 25 30754 12 30785 26 31274 11 31304 27 31795 9 31823 28 32315 8 32341 28 32377 13 32835 7 32859 17 32878 9 32895 16 33356 5 33378 18 33398 9 33414 18 33877 4 33897 19 33918 9 33933 21 34398 3 34416 20 34438 9 34452 23 34935 32 34971 25 35455 32 35491 25 35975 33 36010 26 36497 59 37018 58 37540 56 38065 51 38588 24 38614 21 39108 24 39135 20 39628 23 39657 16 40148 23 40179 13 40668 22 40700 11 41188 21 41223 4 41708 20 42229 18 42750 16 43270 15 43791 13 44311 12 44832 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,94699 6 95218 8 95738 8 96257 9 96777 9 97297 9 97817 9 98338 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41147 14 41666 16 42185 17 42704 18 43223 20 43742 27 44262 28 44782 28 45302 28 45822 28 46341 29 46859 31 47379 31 47898 31 48418 29 48938 28 49458 26 49978 22 50498 21 51018 19 51538 18 52058 15 52578 12 53099 3 53106 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,130060 5 130578 8 131098 8 131618 8 132138 8 132658 7 133179 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,63 35 581 39 1102 37 1622 22 1645 13 2142 20 2166 11 2663 17 2691 2 3184 15 3706 12 4227 10 4749 7 5272 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,142035 2 142552 6 143070 11 143589 12 144108 14 144627 15 145147 14 145667 13 146187 12 146709 9 147231 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,55189 6 55708 9 56230 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131645 9 132163 12 132680 16 133199 19 133718 20 134236 22 134754 24 135274 24 135794 25 136314 26 136835 28 137355 31 137876 31 138398 29 138920 27 139442 25 139966 21 140487 20 141007 20 141526 21 142046 21 142566 20 143086 20 143606 20 144126 18 144646 17 145167 15 145689 12 146210 10 146731 8 147254 4 147776 1 148291 10 148810 12 149329 14 149847 16 150366 17 150885 18 151404 19 151923 19 152444 18 152965 15 153485 14 154004 14 154523 13 155043 11 155563 9 156083 7 156603 5 157123 3 157643 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,96288 4 96806 8 97325 11 97843 15 98362 16 98882 17 99402 17 99922 18 100442 27 100962 29 101483 28 102004 27 102526 25 103047 24 103573 18 104094 18 104614 24 105134 25 105655 24 106175 24 106696 24 107220 20 107743 18 108263 19 108784 17 109305 16 109826 15 110346 16 110866 16 111386 16 111906 17 112427 16 112947 15 113467 14 113988 12 114510 9 115032 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,63627 3 64144 8 64663 9 65177 15 65696 16 66214 18 66732 20 67251 21 67770 22 68288 24 68807 24 69264 10 69325 25 69783 12 69844 25 70302 13 70363 23 70819 16 70883 21 71338 17 71403 20 71857 18 71913 1 71923 23 72377 19 72399 11 72428 12 72442 29 72897 19 72917 14 72947 30 72980 12 73418 33 73456 28 73486 10 73500 12 73938 34 73974 29 74008 6 74020 12 74458 63 74540 12 74978 59 75060 12 75498 49 75550 6 75579 13 76018 57 76099 13 76538 56 76617 15 77059 54 77136 16 77579 53 77656 16 78101 51 78176 16 78622 49 78697 15 79143 46 79219 13 79664 6 79675 31 79740 12 80196 28 80261 11 80718 15 80735 3 80783 9 81238 14 81304 8 81758 13 81825 6 82279 12 82348 3 82799 12 83320 10 83840 9 84363 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,145257 5 145773 11 146292 14 146810 17 147328 19 147848 20 148368 25 148876 3 148888 28 149395 5 149407 29 149913 10 149927 30 150431 13 150447 32 150951 14 150966 33 151451 14 151471 49 151970 17 151991 49 152488 20 152510 19 152530 30 153007 42 153051 29 153526 43 153571 29 154044 49 154094 26 154563 49 154615 26 155083 26 155110 22 155135 26 155596 2 155602 26 155630 22 155655 25 156114 6 156122 26 156151 21 156176 24 156632 7 156642 24 156671 21 156697 23 157146 13 157162 22 157191 21 157219 21 157665 14 157682 21 157711 21 157740 20 158183 16 158203 19 158232 19 158260 19 158702 17 158723 17 158752 19 158780 17 159221 18 159244 15 159273 16 159299 17 159740 19 159766 11 159794 14 159815 20 160259 20 160287 8 160316 12 160333 20 160779 20 160808 6 160835 12 160852 22 161299 20 161349 12 161372 23 161818 21 161868 12 161892 24 162338 22 162386 16 162412 24 162858 29 162904 19 162932 24 163378 30 163423 20 163452 24 163898 33 163942 21 163974 22 164418 14 164433 21 164460 24 164495 21 164939 13 164954 22 164978 26 165016 19 165459 13 165474 50 165536 17 165979 12 165994 49 166056 16 166502 8 166514 49 166577 14 167034 48 167099 9 167554 47 167619 9 168075 45 168137 10 168595 33 168630 9 168656 11 169115 32 169152 6 169175 13 169635 32 169692 19 170155 31 170210 22 170674 32 170728 24 171189 37 171245 27 171707 16 171726 20 171764 28 172227 16 172247 18 172284 28 172746 17 172768 17 172803 29 173266 17 173288 16 173323 29 173786 17 173811 10 173842 30 174306 17 174360 31 174826 17 174880 30 175346 17 175400 26 175866 17 175920 24 176386 16 176441 23 176906 14 176962 22 177427 12 177483 21 177948 10 178003 21 178471 3 178524 20 179044 19 179565 17 180086 14 180608 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,58348 3 58867 7 59384 14 59903 17 60422 20 60942 21 61462 21 61982 21 62501 23 63021 23 63542 22 64062 22 64582 22 65103 20 65623 20 66144 18 66668 8 67191 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,89028 9 89545 14 90064 15 90583 16 91103 16 91622 17 92142 17 92662 17 93183 16 93703 16 94223 16 94743 16 95265 14 95787 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,126492 6 127011 8 127531 8 128050 10 128568 12 129087 15 129606 16 130124 19 130643 20 131163 20 131683 20 132203 19 132724 17 133245 15 133766 13 134287 10 134810 4 135330 4 135849 5 136369 6 136886 11 137403 16 137922 18 138441 21 138959 24 139479 24 139999 24 140519 24 141039 24 141559 24 142079 24 142599 24 143119 24 143640 23 144162 21 144683 20 145204 18 145729 10 146251 6 146772 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,176932 2 177451 4 177969 9 178486 14 179005 17 179028 6 179523 32 180043 33 180564 30
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,103091 11 103608 17 104127 19 104647 20 105167 20 105687 21 106206 22 106726 22 107246 22 107765 23 108285 23 108806 21 109326 19 109847 16 110374 7 110895 4 111417 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,44852 3 45368 10 45887 12 46407 14 46927 16 47447 16 47967 16 48487 16 49007 16 49527 16 50047 16 50567 16 51087 16 51607 16 52126 17 52646 17 53166 17 53686 16 54207 13 54227 6 54727 14 54744 11 55247 30 55767 32 56289 6 56298 21 56819 20 57339 20 57858 22 58378 22 58897 23 59409 31 59927 32 60447 32 60967 32 61487 32 62006 33 62526 33 63046 33 63566 33 64086 33 64606 32 65126 30 65647 28 66168 27 66690 18 66713 1 67211 9 67223 3 67731 7 68251 5 68772 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86456 3 86975 5 87495 5 88015 5 88534 5 89052 7 89571 8 90090 9 90610 10 91130 11 91650 10 92171 8 92691 8 93212 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,83884 2 83893 5 84402 6 84411 7 84919 19 85437 20 85955 22 86472 24 86992 24 87511 24 88031 22 88551 21 89069 22 89587 24 90106 23 90624 24 91142 25 91662 25 92183 23 92703 22 93222 22 93740 24 94260 17 94279 3 94779 17 95299 16 95819 16 96339 16 96859 16 97379 15 97899 14 98420 12 98941 10 99463 7 99984 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117668 19 118187 21 118706 23 119224 26 119744 27 120264 27 120783 28 121305 26 121827 25 122348 25 122868 27 123388 28 123909 27 124430 26 124951 26 125472 12 125488 8 125994 7 126013 2 126516 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,15764 7 16283 9 16802 11 17320 15 17840 15 18360 15 18879 16 19398 17 19915 20 20432 23 20952 24 21471 25 21991 25 22510 25 23029 26 23550 25 24070 23 24591 21 25112 19 25633 15 26156 11 26680 4
