ImageId,EncodedPixels
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86328 14 86843 20 87362 22 87881 23 88401 23 88921 23 89441 23 89961 22 90481 22 91001 21 91521 21 92041 21 92561 20 93081 20 93601 20 94122 18 94642 15 95163 13 95684 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,87402 8 87920 11 88439 14 88958 15 89478 16 89997 17 90517 17 91037 17 91556 18 92076 18 92596 18 93116 18 93636 18 94154 19 94671 19 95189 19 95707 20 96226 20 96746 20 97265 21 97785 21 98305 22 98825 27 99345 29 99865 30 100385 32 100905 33 101425 33 101922 12 101945 32 102441 14 102465 32 102961 16 102985 29 103481 17 103505 23 104001 17 104025 21 104521 18 104544 21 105041 43 105561 44 106081 45 106601 46 107121 48 107641 50 108161 53 108681 18 108700 37 109201 17 109224 34 109721 17 109746 33 110241 17 110268 33 110761 16 110789 33 111281 15 111310 32 111801 13 111831 31 112321 12 112351 31 112841 10 112871 31 113361 7 113391 31 113881 6 113912 30 114402 4 114432 31 114922 3 114952 31 115442 3 115472 31 115962 3 115992 30 116482 3 116513 29 117002 2 117033 29 117553 29 118074 28 118595 25 119117 20 119638 16
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,125323 1 125842 3 126362 4 126882 9 127401 13 127921 15 128441 16 128961 16 129481 16 130001 16 130521 16 131041 17 131561 17 132081 17 132601 17 133121 17 133641 17 134161 17 134681 17 135201 17 135721 17 136241 17 136761 17 137281 17 137801 16 138321 16 138841 15 139362 13 139883 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,144216 5 144733 10 145251 14 145769 18 146288 20 146807 22 147326 24 147843 28 148359 34 148876 39 149394 42 149912 46 150431 49 150937 1 150950 50 151451 15 151470 50 151970 70 152488 73 153007 74 153526 76 154045 78 154129 14 154563 81 154648 17 155082 104 155596 2 155602 106 156113 115 156630 38 156670 78 157147 38 157191 22 157219 49 157666 38 157711 21 157740 22 157763 24 158184 39 158231 21 158259 21 158285 21 158702 40 158752 20 158779 20 158807 18 159221 23 159245 15 159272 19 159296 21 159327 18 159740 20 159767 11 159794 15 159811 24 159847 18 160259 21 160290 5 160315 13 160331 23 160367 17 160779 20 160833 14 160851 23 160887 17 161246 11 161279 10 161299 20 161348 16 161371 24 161406 19 161765 14 161798 13 161818 20 161866 16 161891 24 161925 20 162285 15 162316 15 162338 21 162384 19 162411 25 162444 21 162804 18 162835 16 162858 29 162903 20 162932 24 162964 21 163324 19 163354 17 163378 32 163422 22 163452 24 163484 21 163843 20 163873 18 163899 32 163939 25 163973 23 164003 22 164362 22 164392 19 164419 33 164457 27 164494 22 164523 22 164882 24 164910 21 164940 64 165015 20 165043 22 165402 48 165461 63 165535 19 165563 23 165922 48 165982 62 166056 17 166083 23 166442 49 166504 60 166577 15 166604 21 166962 50 167034 50 167099 12 167124 21 167482 51 167554 49 167619 12 167644 21 167995 62 168074 48 168138 12 168165 20 168510 69 168594 46 168656 14 168686 19 169028 72 169115 43 169174 16 169207 18 169525 3 169546 75 169635 33 169691 20 169727 18 170043 6 170064 78 170156 31 170209 23 170248 17 170562 9 170583 80 170675 32 170727 25 170768 17 171081 12 171102 81 171191 35 171244 28 171288 17 171601 13 171621 83 171708 38 171763 30 171809 16 172121 14 172141 102 172250 15 172283 30 172327 17 172641 48 172697 14 172713 50 172772 12 172802 31 172846 17 173161 46 173219 8 173233 50 173294 10 173321 32 173363 19 173681 45 173754 49 173816 6 173841 31 173881 19 174201 44 174275 48 174361 30 174400 18 174721 43 174796 47 174881 28 174920 18 175241 41 175317 46 175402 24 175439 18 175761 39 175838 45 175922 23 175959 18 175984 4 176282 11 176297 21 176360 23 176385 17 176443 22 176480 18 176500 11 176819 18 176882 12 176906 14 176963 21 177000 18 177019 14 177340 16 177404 7 177426 13 177484 20 177520 35 177862 11 177948 9 178004 20 178040 36 178385 5 178524 20 178561 36 179045 18 179082 12 179096 21 179565 18 179603 9 179619 18 180085 16 180126 1 180139 18 180608 11 180661 12
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,146642 2 147162 3 147682 3 148202 3 148722 4 149242 4 149762 4 150282 5 150802 4 151322 4 151842 3 152362 3 152882 3 153402 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,51483 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,42662 2 43182 3 43702 3 44222 3 44742 6 45261 9 45781 11 46301 12 46821 12 47341 13 47861 13 48380 14 48901 13 49421 13 49941 13 50461 12 50981 11 51494 17 52010 16 52528 17 53048 17 53567 18 54086 20 54606 20 55126 20 55646 20 56166 20 56686 20 57207 18 57730 14 58253 10 58775 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,151347 5 151865 9 152384 11 152903 14 153422 15 153942 15 154462 15 154982 15 155502 14 156022 14 156541 14 157061 14 157580 14 158098 16 158617 17 159135 19 159653 21 160171 22 160690 23 161209 23 161729 22 162248 23 162768 22 163287 22 163807 21 164327 20 164848 17 165368 15 165889 12 166410 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,73334 11 73853 15 74372 17 74892 19 75411 21 75930 23 76450 23 76970 24 77490 24 78010 24 78531 23 79052 22 79572 22 80093 20 80613 20 81134 19 81656 16 82177 13 82698 12 83219 10 83742 6 84263 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,115459 1 115978 4 116497 7 117018 6 117538 6 118059 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,40 10 59 38 557 62 1075 20 1096 43 1594 21 1618 41 2114 21 2139 39 2633 21 2662 21 2691 5 3152 22 3184 18 3672 22 3705 16 4191 23 4227 12 4710 24 4749 9 5230 23 5271 6 5750 21 6270 20 6790 19 7310 18 7832 14 8358 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,125 26 643 30 1162 30 1680 32 2200 32 2720 32 3240 32 3760 32 4254 12 4279 33 4772 16 4799 33 5290 19 5319 33 5807 23 5840 32 6323 28 6360 32 6833 39 6880 32 7348 46 7401 31 7865 50 7921 31 8378 57 8441 32 8895 61 8961 32 9414 62 9481 33 9934 62 10000 35 10454 63 10519 36 10974 62 11039 36 11494 62 11559 37 12014 62 12080 36 12534 59 12602 34 13054 57 13123 33 13574 56 13644 32 14096 52 14165 31 14618 33 14658 7 14686 29 15139 32 15180 5 15206 29 15668 24 15703 3 15727 26 16190 22 16222 5 16247 25 16712 23 16737 15 16767 24 17233 41 17287 22 17753 41 17807 21 18272 43 18327 19 18790 45 18847 17 19309 46 19367 17 19827 48 19886 18 20346 49 20406 18 20866 49 20926 18 21386 49 21446 18 21906 49 21965 19 22426 49 22485 19 22946 25 22977 18 23004 20 23466 24 23498 17 23523 21 23986 23 24020 16 24041 22 24507 21 24542 8 24554 29 25027 21 25064 3 25072 30 25549 20 25591 29 26069 20 26111 28 26590 19 26630 28 27110 19 27148 27 27630 20 27667 26 28151 19 28187 25 28672 18 28706 26 29178 8 29192 17 29225 27 29695 12 29712 16 29744 28 30199 7 30214 16 30233 14 30263 29 30717 11 30733 18 30752 15 30783 28 31235 51 31303 28 31345 1 31754 51 31822 28 31862 5 32274 34 32312 12 32341 27 32377 14 32793 34 32833 11 32860 25 32895 18 33313 33 33354 9 33379 23 33415 19 33833 30 33874 9 33899 22 33934 21 34353 27 34395 8 34418 21 34453 22 34873 25 34917 5 34938 24 34972 23 35393 23 35458 25 35492 24 35913 22 35977 27 36011 25 36433 22 36498 28 36531 25 36953 21 37019 29 37050 26 37473 21 37540 56 37993 21 38065 50 38513 21 38587 48 39033 21 39108 23 39134 21 39553 20 39628 22 39657 17 40073 18 40149 20 40179 14 40594 16 40669 19 40700 11 41117 12 41188 19 41639 8 41708 19 42229 18 42750 17 43270 17 43791 15 44312 13 44834 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,55160 13 55679 15 56198 17 56717 19 57237 19 57757 19 58277 19 58797 20 59316 26 59836 29 60356 31 60396 7 60877 33 60914 12 61398 49 61919 49 62443 46 62968 42 63488 42 64009 41 64529 41 65049 41 65569 42 66089 42 66609 18 66631 20 67129 18 67152 18 67650 16 67673 17 68170 15 68195 13 68691 12 68716 11 69214 6 69242 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131088 7 131604 12 132123 13 132642 15 133162 15 133682 15 134202 14 134722 14 135242 13 135762 12 136282 12 136802 12 137322 12 137842 11 138365 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,123287 5 123806 7 124326 10 124845 13 125365 14 125885 14 126405 14 126926 13 127446 13 127966 13 128489 9 129012 5 129534 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41149 12 41667 15 42185 19 42703 23 43222 25 43742 26 44262 28 44782 28 45302 28 45822 28 46342 28 46861 29 47381 29 47899 30 48419 29 48938 29 49458 25 49978 22 50498 21 51018 19 51539 17 52060 13
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,94699 6 95218 9 95738 9 96258 10 96778 11 97298 10 97818 9 98339 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,61046 10 61565 13 62084 13 62604 13 63123 14 63643 13 64143 8 64161 15 64661 12 64680 16 65177 18 65200 16 65696 21 65719 18 66214 43 66732 46 67251 48 67769 62 68288 25 68317 37 68807 25 68837 39 69263 8 69325 24 69357 39 69782 11 69844 23 69877 40 70284 1 70300 14 70363 23 70397 40 70800 13 70819 16 70882 23 70916 41 71319 15 71339 17 71400 25 71436 41 71838 18 71857 30 71919 32 71955 42 72356 54 72432 84 72875 56 72950 86 73395 59 73467 87 73914 67 73982 55 74039 34 74434 123 74559 33 74954 82 75048 28 75080 30 75474 22 75497 57 75574 22 75601 28 75994 22 76017 55 76095 20 76121 28 76514 22 76538 53 76615 19 76641 27 77034 21 77059 52 77136 17 77161 27 77553 21 77580 50 77657 17 77681 26 78072 20 78100 50 78178 16 78200 26 78591 19 78621 27 78649 20 78699 15 78720 26 79108 18 79142 29 79173 14 79220 15 79240 25 79626 17 79664 8 79677 13 79695 9 79740 15 79760 25 80146 15 80197 13 80261 15 80280 25 80665 15 80718 12 80782 14 80800 24 81184 15 81238 12 81303 14 81319 25 81704 15 81758 12 81822 14 81840 22 82223 16 82279 10 82342 14 82362 18 82743 16 82799 9 82862 14 82882 17 83263 16 83320 7 83371 4 83381 14 83402 15 83782 17 83842 4 83882 32 83922 11 84303 16 84398 34 84441 11 84825 16 84915 26 84948 3 84960 11 85346 19 85434 27 85478 13 85867 21 85952 27 85997 14 86389 21 86456 5 86472 27 86516 15 86911 20 86975 7 86991 27 87034 17 87431 20 87494 8 87511 26 87552 18 87951 21 88013 8 88031 25 88071 17 88472 20 88532 9 88550 26 88580 27 88993 20 89052 8 89069 56 89513 20 89572 8 89588 25 89614 31 90034 18 90092 8 90107 26 90134 30 90554 18 90611 9 90626 58 91075 16 91131 10 91142 27 91172 31 91596 15 91652 36 91692 31 92120 10 92173 34 92212 30 92642 8 92698 27 92732 29 93218 26 93253 29 93739 22 93773 29 94258 21 94293 36 94778 19 94813 41 95297 18 95333 43 95817 18 95850 46 96338 17 96368 49 96858 17 96887 50 97378 16 97406 20 97431 27 97899 14 97925 19 97951 28 98419 13 98444 19 98471 29 98940 11 98964 20 98991 29 99463 7 99483 21 99511 30 99984 3 100003 21 100031 29 100522 22 100552 26 101041 23 101072 25 101561 24 101593 24 102080 25 102114 22 102600 25 102635 20 103120 27 103158 15 103640 29 103683 8 104159 31 104204 5 104677 35 105196 37 105715 39 106233 42 106751 45 107271 45 107790 46 108310 47 108830 47 109351 46 109871 45 110391 45 110912 21 110934 22 111433 17 111456 19 111961 1 111979 16 112500 13
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117598 4 118115 9 118633 13 119151 16 119669 18 120187 22 120707 23 121226 24 121746 25 122265 26 122785 26 123304 28 123824 28 124344 28 124864 28 125385 27 125907 25 126429 22 126951 19 127473 14 127995 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131644 11 132162 14 132680 17 133198 20 133716 22 134235 23 134754 25 135274 25 135794 26 136314 28 136834 30 137354 32 137874 33 138396 31 138918 29 139439 28 139960 27 140485 22 141005 22 141514 7 141525 22 142032 11 142045 22 142550 37 143068 39 143587 40 144107 39 144626 40 145146 39 145666 38 146186 16 146205 18 146706 14 146727 16 147225 13 147249 13 147745 12 147769 13 148265 10 148288 14 148786 8 148807 16 149306 6 149326 17 149845 18 150364 19 150883 20 151403 20 151922 21 152442 20 152962 20 153482 19 154003 16 154523 14 155045 10 155567 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,96807 6 97325 9 97843 13 98362 15 98882 16 99402 16 99922 17 100442 24 100962 28 101483 27 102004 27 102526 25 103048 24 103571 21 104092 21 104614 24 105135 25 105656 26 106182 21 106703 20 107224 19 107745 18 108265 18 108786 17 109306 17 109826 17 110346 17 110867 16 111387 15 111907 15 112427 15 112947 15 113467 14 113987 13 114509 11 115031 8 115552 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,44850 5 45366 14 45886 15 46406 16 46927 16 47447 16 47967 16 48487 16 49007 16 49527 17 50047 17 50567 17 51087 17 51129 2 51607 17 51648 6 52127 17 52167 8 52647 17 52686 10 53167 17 53205 12 53687 18 53724 14 54207 24 54243 15 54727 27 54763 15 55247 31 55283 15 55768 32 55803 15 56289 32 56322 16 56812 45 57334 43 57853 44 58373 44 58891 45 59384 14 59408 36 59447 8 59903 19 59926 37 60422 60 60942 59 61462 59 61982 59 62502 58 63022 58 63542 58 64062 58 64582 58 65103 56 65623 56 66144 17 66165 32 66668 4 66686 30 67207 28 67728 26 68250 22 68771 17 69294 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,89027 7 89544 12 90063 15 90583 16 91102 17 91622 17 92142 17 92662 17 93182 17 93702 17 94223 16 94744 15 95266 13 95787 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,136372 2 136886 11 137403 16 137922 17 138440 20 138959 21 139479 22 139999 24 140519 24 141039 24 141559 24 142079 25 142599 25 143120 23 143641 22 144162 21 144684 19 145205 18 145727 15 146249 11 146775 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,127011 7 127529 10 128048 12 128567 15 129087 16 129606 17 130124 19 130643 20 131163 20 131683 20 132203 19 132723 18 133244 16 133766 13 134289 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,176932 2 177450 6 177967 12 178485 17 179004 19 179524 20 180044 22 180566 17
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,103089 13 103607 17 104127 19 104646 21 105166 21 105686 22 106206 22 106726 22 107246 22 107766 22 108287 21 108808 19 109330 15 109851 13 110376 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117160 3 117670 17 118188 20 118707 21 119226 22 119745 23 120265 23 120784 24 121306 23 121827 22 122348 21 122868 21 123389 20 123910 18 124430 17 124951 15 125472 12 125993 9 126515 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,15761 9 16280 11 16799 13 17319 13 17839 13 18357 16 18876 17 19395 18 19914 20 20433 22 20952 23 21470 25 21989 26 22508 27 23027 27 23548 26 24069 24 24590 22 25112 20 25634 17 26155 14 26677 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,132252 6 132767 12 133283 17 133801 19 134317 23 134836 24 135355 25 135874 26 136393 27 136912 27 137431 27 137951 26 138471 25 138990 26 139510 25 140031 20 140551 18 141073 14
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,172 19 690 24 1211 22 1731 22 2251 22 2771 22 3292 20 3812 20 4334 16 4856 12 5377 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,28258 10 28776 15 29296 16 29816 16 30336 16 30856 16 31376 16 31896 16 32417 14 32940 10 33461 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,4365 4 4882 10 5401 12 5920 15 6439 17 6959 17 7478 18 7998 18 8518 16 9038 15 9558 14 10078 12 10599 8 11117 9 11636 9 12154 11 12671 14 13190 15 13709 16 14228 17 14748 17 15267 18 15787 18 16306 19 16825 20 17344 21 17864 21 18383 22 18903 21 19422 22 19941 23 20460 24 20981 24 21502 25 22023 27 22546 26 23075 18 23596 17 24116 17 24636 17 25155 17 25675 17 26195 17 26715 16 27235 15 27755 14 28277 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45945 3 46464 5 46984 7 47504 7 48024 7 48545 6 49065 6 49585 5 50106 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,35047 5 35565 11 36084 22 36604 23 37123 25 37642 26 38162 26 38681 28 39201 27 39720 28 40239 28 40759 18 41278 16 41798 16 42318 15 42838 15 43358 15 43878 15 44398 14 44919 13 45439 12 45959 12 46480 9 47001 6 47522 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,136974 4 137490 14 138009 17 138528 19 139048 20 139567 22 140087 22 140606 23 141125 24 141645 24 142165 24 142684 25 143204 25 143724 25 144244 25 144764 25 145284 25 145804 25 146324 25 146845 23 147365 23 147886 21 148407 18 148928 17 149449 15 149973 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,12706 7 13223 16 13741 23 14260 28 14779 30 15298 32 15817 35 16337 35 16857 36 17377 36 17898 35 18419 34 18941 33 19463 31 19987 28 20508 28 21029 28 21550 28 22071 27 22592 27 23113 27 23632 28 24150 30 24669 31 25187 33 25706 33 26225 33 26744 34 27263 35 27782 35 28301 36 28821 36 29341 35 29862 33 30383 30 30904 28 31426 23 31949 17 32478 1
