ImageId,EncodedPixels
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,3 13 522 16 1041 17 1561 17 2081 17 2601 16 3121 16 3641 15 4162 12 4683 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,8854 13 9371 17 9885 24 10403 27 10922 28 11442 28 11961 29 12481 29 13001 28 13521 28 14041 26 14561 24 15081 21 15601 16 16121 14 16641 13 17161 12 17681 12 18201 11 18721 10 19241 9 19762 7 20282 6 20802 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,26003 10 26522 15 27042 19 27562 20 28082 21 28602 22 29121 24 29641 24 30161 24 30681 24 31201 24 31721 24 32241 24 32762 23 33282 22 33803 20 34324 18 34846 15
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45262 7 45781 10 46300 13 46818 16 47338 17 47858 18 48378 19 48898 18 49419 17 49940 15 50460 14 50980 13 51499 12 52002 25 52522 23 53041 24 53561 24 54081 24 54601 25 55121 25 55641 25 56162 23 56683 22 57205 19 57729 13 58257 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,60843 1 61362 4 61882 6 62401 10 62921 11 63441 15 63961 16 64481 17 65001 18 65521 19 66041 19 66561 20 67081 20 67602 19 68122 19 68643 17 69164 15 69686 11 70208 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86323 14 86842 18 87362 19 87881 20 88401 21 88921 21 89441 21 89961 21 90481 20 91001 20 91521 20 92041 19 92561 18 93081 17 93601 17 94122 14 94642 11 95164 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101922 8 102441 12 102961 14 103481 16 104001 16 104521 17 105041 17 105561 17 106081 17 106601 17 107121 16 107641 16 108161 15 108681 15 109201 14 109721 14 110241 13 110761 12 111281 12 111801 11 112321 11 112841 10 113361 9 113881 9 114401 9 114921 9 115441 9 115961 10 116481 10 117001 9 117521 9 118041 8 118562 6 119082 3 119602 3 120122 3 120642 2 121162 2 121682 2 122203 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,125323 1 125842 3 126362 5 126881 9 127401 12 127921 14 128441 16 128961 17 129481 18 130001 19 130521 20 131041 20 131561 20 132081 20 132601 20 133121 20 133641 20 134161 20 134681 19 135201 19 135721 19 136241 18 136761 17 137281 17 137801 16 138321 14 138841 12 139362 10 139883 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,148722 3 149242 4 149761 6 150281 6 150801 6 151321 6 151841 6 152362 4 152882 3 153402 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,145775 7 146293 11 146811 15 147330 18 147849 20 148367 24 148886 27 149402 32 149913 43 150432 45 150950 47 151452 12 151466 52 151970 69 152488 71 153007 73 153526 74 154046 75 154134 5 154564 49 154614 27 154650 13 155083 49 155136 26 155168 16 155601 50 155658 48 156116 55 156179 48 156631 35 156670 20 156700 21 156723 24 157146 38 157191 19 157221 19 157245 23 157665 38 157711 19 157741 17 157766 21 158183 38 158232 17 158261 15 158287 19 158703 36 158754 14 158780 15 158808 17 159222 36 159274 14 159299 14 159329 15 159742 20 159795 11 159817 16 159850 14 160262 19 160316 8 160335 17 160371 12 160781 19 160835 7 160855 17 160891 12 161250 5 161283 3 161300 20 161353 7 161375 17 161411 12 161768 9 161800 9 161819 20 161872 8 161895 18 161931 12 162286 12 162318 12 162339 21 162390 10 162415 18 162449 15 162805 15 162836 15 162859 21 162908 13 162935 19 162969 15 163325 16 163355 16 163379 23 163426 16 163456 18 163488 17 163844 18 163874 17 163901 27 163945 17 163976 18 164007 18 164363 20 164393 17 164422 29 164463 19 164496 18 164527 18 164883 20 164911 19 164943 30 164982 20 165017 16 165046 19 165403 22 165430 20 165467 29 165501 20 165538 14 165566 19 165923 47 165990 51 166059 13 166086 20 166442 48 166511 49 166580 10 166606 19 166962 49 167032 47 167101 7 167127 18 167482 50 167553 45 167622 5 167647 18 168000 55 168074 37 168142 4 168168 17 168515 62 168594 31 168661 2 168688 17 169033 65 169115 29 169180 5 169209 15 169550 69 169635 28 169695 12 169729 15 170068 72 170155 28 170212 16 170250 14 170586 74 170674 29 170731 18 170771 13 171082 7 171104 77 171191 32 171248 21 171292 11 171601 9 171622 80 171709 33 171767 23 171813 9 172121 11 172141 83 172225 19 172255 4 172286 24 172334 5 172641 12 172660 27 172709 54 172805 24 173161 13 173179 27 173231 52 173324 25 173681 14 173696 28 173753 50 173844 24 174201 42 174274 49 174364 23 174721 40 174795 47 174884 23 175241 38 175317 45 175404 21 175762 12 175776 22 175838 22 175862 19 175924 20 176282 7 176298 19 176359 17 176385 15 176444 20 176820 15 176881 12 176907 12 176964 20 177341 12 177403 7 177428 10 177484 20 177864 6 177951 6 178004 19 178524 19 179044 18 179565 16 180087 12 180611 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,73336 9 73854 15 74373 17 74892 19 75410 22 75930 23 76450 23 76969 24 77489 24 78009 24 78529 24 79048 25 79568 25 80087 26 80606 26 81124 28 81643 1 81653 17 82163 1 82177 13 82698 11 83223 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,151348 6 151866 10 152386 11 152905 12 153425 13 153944 14 154463 15 154982 16 155502 16 156022 15 156541 16 157060 17 157579 17 158097 18 158615 19 159133 21 159652 21 160170 23 160689 23 161209 22 161728 22 162248 22 162767 22 163287 21 163807 20 164327 19 164848 16 165369 13 165889 11 166413 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,87923 5 88442 7 88961 10 89480 13 89999 14 90519 14 91038 16 91558 16 92078 16 92598 16 93118 15 93638 15 94157 15 94675 15 95194 15 95712 16 96229 18 96748 18 97266 20 97785 22 98305 23 98825 26 99345 29 99864 31 100384 33 100904 33 101425 31 101945 30 102466 28 102986 27 103508 22 104028 19 104548 17 105068 15 105587 17 106107 18 106627 19 107146 21 107666 25 108187 26 108708 27 109229 28 109750 28 110271 28 110792 28 111313 28 111833 29 112354 28 112874 28 113394 28 113913 30 114433 30 114953 30 115473 30 115993 30 116513 30 117034 28 117554 28 118075 27 118597 23 119118 19 119640 15
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,39 11 557 16 1076 17 1595 18 2114 19 2634 19 3153 20 3673 20 4193 19 4712 20 5232 19 5752 18 6272 18 6793 16 7313 15 7835 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,30722 20 31238 27 31757 29 32276 30 32795 31 33315 29 33834 28 34354 26 34874 24 35394 24 35914 23 36434 22 36954 21 37474 20 37994 20 38514 20 39034 19 39555 17 40076 15 40598 11 41121 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,54645 7 55162 12 55680 15 56199 16 56718 19 57238 19 57757 20 58277 21 58797 21 59316 23 59836 23 60357 25 60877 28 60914 8 61397 47 61918 47 62439 47 62961 46 63485 43 64007 42 64528 41 65048 42 65568 42 66088 42 66609 40 67129 18 67153 16 67649 17 67674 14 68170 16 68195 12 68690 15 68717 9 69212 10 69243 2 69734 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,118119 2 118632 13 119150 16 119669 18 120188 21 120707 23 121226 24 121746 24 122265 25 122785 26 123303 28 123810 3 123822 29 124326 12 124341 30 124844 47 125363 47 125883 47 126403 46 126925 19 126945 23 127445 18 127471 14 127966 16 127995 7 128487 15 129009 12 129528 13 130047 14 130566 15 131084 16 131602 17 132122 17 132641 18 133161 17 133681 17 134201 17 134721 17 135241 16 135761 15 136281 13 136802 12 137322 11 137843 9 138367 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,4257 5 4776 9 5294 12 5812 15 6331 17 6848 22 7361 29 7878 33 8385 46 8901 50 9418 53 9935 56 10454 57 10974 56 11494 56 12014 54 12534 52 13054 37 13096 6 13575 35 14097 33 14618 32 15139 31 15666 25 16190 21 16712 23 16738 7 17233 37 17753 38 18273 40 18792 42 19311 44 19831 44 20350 45 20869 46 21388 47 21908 47 22428 24 22454 21 22948 22 22977 18 23468 21 23499 16 23989 19 24022 12 24509 18 24545 8 25030 17 25072 1 25550 17 26070 17 26591 16 27112 15 27632 15 28153 13 28673 13 29193 13 29714 12 30234 11 30754 11 31274 9 31794 8 32316 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41671 7 42187 16 42705 21 43224 23 43743 25 44262 27 44782 27 45302 27 45821 28 46340 29 46859 30 47379 29 47898 28 48418 27 48938 26 49458 25 49977 25 50497 23 51018 21 51538 20 52058 18 52579 15 53101 12
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,96260 4 96779 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,64663 4 65178 13 65696 16 66215 18 66733 20 67252 21 67771 21 68289 21 68808 21 69266 7 69327 21 69783 11 69846 21 70284 2 70302 13 70365 21 70802 8 70819 17 70884 22 71321 11 71337 21 71403 23 71839 41 71922 26 72357 48 72427 44 72876 52 72945 47 73395 56 73462 18 73495 19 73914 85 74017 18 74434 85 74538 18 74954 84 75058 18 75474 83 75578 18 75993 23 76017 60 76099 16 76513 22 76537 60 76619 16 77032 20 77058 58 77139 15 77551 20 77579 57 77659 15 78071 19 78101 55 78179 15 78590 19 78622 53 78699 16 79108 18 79145 48 79220 15 79626 17 79670 41 79740 16 80146 16 80193 23 80220 8 80260 17 80665 16 80717 16 80781 16 81183 16 81238 14 81303 15 81703 16 81759 12 81823 14 82222 17 82279 10 82344 12 82742 17 82800 8 82865 10 83262 17 83388 7 83783 16 84304 15 84825 15 85346 15 85867 17 86389 19 86911 18 87431 19 87952 19 88473 18 88994 17 89514 17 90034 17 90554 17 91075 16 91597 13 92119 10 92641 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,67 21 89 5 585 33 1104 34 1624 35 2144 34 2665 19 3185 17 3706 15 4228 10 4752 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,143591 3 144108 8 144627 10 145147 9 145667 8 146187 7 146708 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131646 6 132164 10 132681 13 133199 16 133718 18 134236 21 134755 23 135274 25 135794 26 136314 27 136835 28 137355 30 137876 30 138400 26 138925 22 139446 21 139967 20 140488 19 141008 19 141527 19 142047 19 142567 19 143086 19 143606 18 144127 16 144647 16 145168 14 145690 12 146211 10 146732 8 147254 4 147775 3 148293 8 148812 10 149331 11 149850 13 150368 15 150887 16 151406 17 151925 18 152444 18 152963 18 153483 16 154004 12 154526 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,97327 7 97843 14 98363 15 98882 17 99402 19 99922 20 100442 21 100962 22 101483 22 102004 23 102525 23 103047 22 103570 21 104091 21 104614 21 105136 20 105658 20 106180 20 106701 20 107222 21 107743 21 108263 21 108783 20 109304 19 109825 18 110345 18 110866 17 111386 17 111906 17 112426 16 112947 15 113467 15 113987 13 114509 10 115032 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,128 19 645 25 1164 26 1683 27 2203 27 2723 28 3242 29 3762 28 4282 28 4802 28 5322 28 5842 27 6362 27 6883 26 7403 27 7923 28 8443 28 8963 28 9483 29 10003 30 10524 30 11044 30 11564 30 12085 29 12606 27 13127 26 13647 25 14167 25 14687 24 15208 23 15728 21 16249 19 16769 18 17289 18 17809 16 18328 16 18848 15 19367 16 19887 16 20407 16 20926 17 21445 18 21964 19 22484 19 23003 20 23523 20 24042 21 24561 21 25078 22 25594 25 26113 25 26631 25 27150 24 27670 23 28188 24 28707 24 29226 25 29745 26 30264 27 30783 28 31303 28 31822 29 31862 5 32341 28 32376 15 32860 27 32894 20 33379 26 33414 21 33899 25 33932 23 34418 25 34451 24 34938 25 34971 24 35458 26 35490 26 35979 27 36009 27 36499 57 37020 56 37542 53 38063 52 38585 50 39106 49 39626 25 39655 19 40147 22 40178 15 40667 21 40700 11 41187 20 41707 20 42228 19 42749 17 43270 16 43792 13 44314 9 44836 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45370 8 45888 11 46408 13 46927 16 47447 16 47967 17 48487 17 49007 17 49527 17 50047 17 50567 17 51086 18 51605 19 52124 20 52168 6 52644 20 52685 11 53164 20 53204 13 53684 21 53724 14 54204 22 54243 16 54725 25 54763 16 55247 28 55282 17 55768 29 55802 17 56292 47 56817 41 57338 40 57858 39 58378 26 58406 10 58897 26 58929 6 59387 9 59414 29 59904 15 59930 32 60424 17 60446 36 60943 58 61463 58 61983 57 62503 57 63023 56 63543 56 64063 56 64583 55 65104 52 65626 49 66147 45 66668 9 66686 22 67208 18 67731 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,89552 1 90067 8 90584 13 91103 15 91623 16 92143 16 92663 16 93183 16 93703 16 94223 16 94745 14 95266 12 95788 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,127531 8 128050 11 128568 14 129087 16 129606 17 130124 19 130643 20 131163 20 131683 20 132203 20 132723 19 133244 17 133765 15 134287 11 134810 5 135329 6 135848 7 136367 8 136885 12 137403 16 137923 16 138442 18 138961 20 139480 22 140000 23 140519 24 141040 23 141560 23 142080 23 142601 22 143122 21 143642 21 144163 20 144683 19 145204 17 145727 11 146250 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,177971 6 178487 14 179006 16 179525 19 180044 21 180566 16
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,85477 2 85996 6 86515 8 87034 10 87553 11 88071 12 88580 23 89095 27 89615 26 90134 26 90654 25 91173 26 91693 26 92213 26 92733 26 93253 26 93773 26 94293 27 94813 37 95333 39 95853 40 96372 43 96891 17 96914 22 97410 13 97435 21 97928 12 97955 22 98448 12 98475 22 98967 13 98995 22 99486 15 99515 22 100005 16 100035 21 100524 18 100555 21 101044 19 101076 19 101563 20 101596 18 102083 20 102117 16 102603 21 102639 13 103091 7 103123 22 103162 7 103608 14 103642 25 104127 16 104161 27 104647 18 104679 31 105166 21 105198 33 105686 22 105716 36 106206 23 106234 40 106726 69 107246 70 107766 70 108286 70 108808 68 109330 66 109851 17 109870 46 110376 2 110391 44 110912 43 111433 18 111455 18 111956 8 111980 11 112501 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,83880 10 84398 13 84915 18 85433 22 85952 23 86471 24 86990 25 87508 27 88027 27 88546 28 89063 29 89580 29 90098 30 90617 31 91136 31 91657 28 92177 27 92697 26 93217 25 93738 22 94258 20 94777 19 95297 18 95816 19 96336 18 96856 18 97376 16 97897 15 98418 13
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117670 14 118189 17 118708 19 119227 20 119747 21 120267 21 120787 21 121307 21 121828 20 122349 19 122870 18 123391 17 123912 16 124432 15 124953 14 125475 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,132253 4 132768 11 133282 18 133800 20 134317 23 134835 25 135354 26 135873 27 136392 28 136911 28 137431 27 137951 26 138471 25 138991 24 139511 22 140032 17 140554 13 141076 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,17324 6 17842 9 18361 11 18880 14 19399 16 19918 17 20437 18 20956 19 21475 20 21995 20 22514 20 23032 21 23552 20 24073 18 24593 17 25115 13 25639 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,173 14 691 19 1211 20 1731 21 2251 21 2771 20 3292 19 3812 18 4335 13 4856 11 5379 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,124459 8 124976 12 125496 13 126017 14 126537 15 127058 14 127579 13 128099 13 128619 13 129139 13 129660 11 130181 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,29821 6 30340 8 30859 9 31379 9 31899 9 32421 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,5921 10 6440 12 6959 13 7477 16 7996 16 8515 16 9034 15 9553 15 10073 14 10592 14 11112 13 11632 12 12152 12 12672 12 13191 13 13711 13 14229 15 14749 15 15268 16 15788 15 16308 15 16827 16 17345 18 17864 18 18384 19 18903 20 19423 20 19942 21 20461 22 20983 20 21504 20 22025 19 22549 17 23072 16 23594 15 24115 15 24636 15 25156 15 25676 15 26196 14 26716 13 27236 12 27757 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,37129 11 37648 13 38166 16 38684 18 39203 17 39721 16 40240 16 40759 16 41278 15 41797 15 42316 16 42836 16 43356 16 43876 16 44395 17 44915 16 45435 16 45955 15 46475 14 46997 11 47520 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,63129 2 63648 4 64166 6 64685 8 65203 11 65722 12 66241 15 66760 17 67279 19 67800 20 68320 28 68840 32 69360 35 69880 36 70401 35 70921 35 71441 35 71962 33 72483 31 73004 29 73524 27 74044 25 74564 24 75084 23 75604 22 76124 21 76643 22 77163 22 77683 21 78203 21 78723 21 79242 22 79762 21 80283 19 80804 17 81324 16 81847 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,174926 5 175443 10 175961 14 176482 15 176499 7 177003 26 177523 27 178044 10 178055 16 178565 6 178577 15 179098 14 179619 13 180140 12 180662 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,137493 11 138012 13 138530 17 139049 19 139568 20 140088 20 140608 21 141127 22 141647 22 142167 21 142686 22 143205 23 143725 23 144245 23 144765 22 145285 22 145805 22 146325 21 146845 21 147366 19 147887 18 148408 16 148930 13 149452 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,226 9 744 14 1263 16 1782 18 2301 19 2820 20 3340 20 3860 20 4380 20 4899 21 5420 20 5940 19 6461 17 6984 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,13238 5 13747 20 14262 26 14781 28 15300 29 15820 30 16340 31 16860 31 17380 31 17901 30 18421 30 18943 28 19464 27 19986 26 20508 24 21029 24 21552 21 22073 21 22593 22 23113 23 23633 23 24152 25 24671 26 25190 27 25709 27 26228 28 26747 28 27266 28 27785 29 28305 28 28825 28 29345 27 29867 23 30389 20 30910 17
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,110470 5 110988 10 111506 14 112025 17 112544 19 113064 20 113584 20 114103 21 114622 22 115142 22 115661 23 116181 21 116701 20 117222 18 117742 18 118263 15 118784 13 119305 11 119826 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,99027 9 99545 11 100064 13 100584 13 101104 13 101623 14 102143 14 102663 14 103183 14 103703 14 104224 12 104744 12 105264 12 105785 9 106309 3
